"export-plot data (NetLogo 6.0.1)"
"lupus.nlogo"
"04/29/2018 22:26:31:493 -0400"

"MODEL SETTINGS"
"bcell-lifetime","autoreactive-eating-time","bcell-spawn-rate","tcell-spawn-rate","dcell-lifetime","antigen-lifetime","antibody-lifetime","body-cell-spawn-rate","dcell-spawn-rate","autoantibody-eating-time","tcell-lifetime","has-predisposition?","nucleic-antigen-per-cell","antibody-production-time","num-dcells","anifrolumab-amount","anifrolumab-cycle-length","num-tcells","num-bcells","anifrolumab-lifetime","cell-growth-rate","base-cell-death-rate"
"100","4","32","32","100","50","50","3","32","5","100","true","3","3","1","100","100","1","1","100","15","27"

"""Dead Cells Over Time"""
"x min","x max","y min","y max","autoplot?","current pen","legend open?","number of pens"
"0","10500","0","83.6","true","""default""","false","1"

"pen name","pen down?","mode","interval","color","x"
"""default""","true","0","1","0","10367"

"""default"""
"x","y","color","pen down?"
"920","37","0","true"
"921","37","0","true"
"922","37","0","true"
"923","40","0","true"
"924","37","0","true"
"925","36","0","true"
"926","36","0","true"
"927","36","0","true"
"928","35","0","true"
"929","37","0","true"
"930","37","0","true"
"931","36","0","true"
"932","35","0","true"
"933","37","0","true"
"934","35","0","true"
"935","33","0","true"
"936","32","0","true"
"937","33","0","true"
"938","35","0","true"
"939","38","0","true"
"940","40","0","true"
"941","38","0","true"
"942","38","0","true"
"943","39","0","true"
"944","38","0","true"
"945","39","0","true"
"946","39","0","true"
"947","39","0","true"
"948","40","0","true"
"949","41","0","true"
"950","41","0","true"
"951","42","0","true"
"952","42","0","true"
"953","43","0","true"
"954","44","0","true"
"955","43","0","true"
"956","43","0","true"
"957","40","0","true"
"958","39","0","true"
"959","38","0","true"
"960","39","0","true"
"961","39","0","true"
"962","42","0","true"
"963","39","0","true"
"964","41","0","true"
"965","41","0","true"
"966","41","0","true"
"967","39","0","true"
"968","39","0","true"
"969","38","0","true"
"970","40","0","true"
"971","42","0","true"
"972","43","0","true"
"973","44","0","true"
"974","42","0","true"
"975","41","0","true"
"976","41","0","true"
"977","42","0","true"
"978","43","0","true"
"979","46","0","true"
"980","48","0","true"
"981","50","0","true"
"982","50","0","true"
"983","49","0","true"
"984","47","0","true"
"985","46","0","true"
"986","43","0","true"
"987","47","0","true"
"988","48","0","true"
"989","49","0","true"
"990","50","0","true"
"991","50","0","true"
"992","49","0","true"
"993","46","0","true"
"994","46","0","true"
"995","50","0","true"
"996","54","0","true"
"997","55","0","true"
"998","57","0","true"
"999","56","0","true"
"1000","55","0","true"
"1001","55","0","true"
"1002","53","0","true"
"1003","52","0","true"
"1004","57","0","true"
"1005","58","0","true"
"1006","58","0","true"
"1007","55","0","true"
"1008","57","0","true"
"1009","59","0","true"
"1010","59","0","true"
"1011","63","0","true"
"1012","63","0","true"
"1013","61","0","true"
"1014","58","0","true"
"1015","57","0","true"
"1016","57","0","true"
"1017","55","0","true"
"1018","53","0","true"
"1019","56","0","true"
"1020","54","0","true"
"1021","56","0","true"
